track,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,labels,track_genre
Mariposa,-0.01344326,0.92770406,-0.013784514,0.65757179,-0.683430564,0.486922419,-0.741760752,1.401984275,0.143269242,-0.235616188,1,other
Watermelon Sugar,-0.588600396,0.147124936,0.859350966,0.859184023,-0.250521655,-0.7070346,-0.741760752,1.246062566,0.68286359,-0.831008968,1,other
Skate,-0.123330226,1.122848841,0.205249473,0.357747494,-0.657690034,-0.912057522,-0.741760752,0.020963426,1.242295964,-0.23504304,1,dance
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,-0.666038913,1.830248672,0.997372383,0.95389713,1.609816627,-0.982971333,-0.741431835,1.008467582,1.65095933,0.15731224,1,edm
Heaven,-0.396194357,0.287385247,0.69432536,0.946537258,-0.727891479,-0.83053076,-0.741760752,1.216363193,1.174846671,-0.952766989,1,accoustic
Hold Me Closer,-0.137341693,0.87281959,0.661320239,0.811767142,0.78143958,-0.821365029,-0.741267376,0.221434195,0.4011636,0.26696252,1,other
Ayo Girl (Fayahh Beat) [feat. Rema],-0.728954713,0.750854102,0.709327688,0.78751576,-0.428365315,-0.984370313,-0.741760752,-0.528474976,0.655090351,-0.844406291,1,dance
Wonder,-0.609497772,-1.164004062,0.32226763,0.775329743,0.020923931,-0.68532629,-0.7417159,-0.134958283,-1.003368745,0.763344071,1,other
Special (feat. SZA),-0.576649908,-0.365130115,0.583308134,0.761454574,0.311089902,-0.955956548,-0.741760752,3.800208653,-0.324908206,-1.291819552,1,r&b
Missing Piece,0.104911298,0.634986888,1.042379366,0.859666637,-0.262221896,-0.963916261,-0.741745876,-0.40225264,1.333550891,-0.594513984,1,other
Pepas,1.218671138,1.452155659,0.709327688,0.889830047,-0.53600753,-0.982585407,-0.741586825,-0.290879991,0.226588958,0.408816524,1,other
Jalebi Baby (Tesher x Jason Derulo),-0.666022937,1.019178176,0.898357019,0.500842711,-0.374544207,-0.931595,-0.741760752,0.644650261,1.908853687,-0.914509393,1,dance
Upside Down,-1.539207329,2.171752039,-0.076794291,0.551396587,0.086445279,-0.872982565,-0.563597156,2.04794564,0.361487545,0.052103853,1,other
2 Be Loved (Am I Ready),-0.379195268,1.202126408,0.718329085,0.871008079,1.118406515,-0.778913224,-0.741760752,-0.634650235,2.103266356,1.337709502,1,hip hop
Crazy What Love Can Do,-0.656405031,0.470333479,0.550303013,0.913598814,-0.287962426,-0.933283424,-0.741760752,-0.068134693,0.313876279,0.153443495,1,dance
3 outfits,0.000392465,0.769148925,1.051380763,0.849169771,2.171428184,-0.651557809,-0.736204042,1.364860059,1.04391569,2.057188714,1,pop
Sunshine,-0.750698848,1.055767822,1.036378435,0.809474723,-0.543027674,-0.670854084,-0.741760752,0.837696186,1.543833982,0.769469584,1,dance
Where Did You Go? (feat. MNEK),-0.529662766,1.458253933,0.757335137,0.819127014,-0.528987385,-0.562312537,-0.741743111,0.934219149,0.464645287,0.302533486,1,edm
2step,-0.914107381,1.458253933,0.394278803,0.692320038,-0.028217081,-0.593668984,-0.741760752,-0.372553267,0.980434002,-0.844907795,1,pop
Budapest,-0.161498292,1.17773331,-0.223817104,0.36522802,-0.692790756,-0.797244685,-0.741760752,-0.42452717,0.016305867,0.330402783,1,folk
Love Grows (Where My Rosemary Goes),-0.576458189,0.269090424,0.883354691,0.810439952,-0.638969649,-0.029252939,-0.741760752,-0.60643583,1.460514266,-0.356908526,1,pop
Dandelion,-1.131628615,1.683890086,0.391278338,0.775450396,2.358632036,-0.620201362,-0.691924781,-0.201781872,0.988369213,-0.023838189,1,edm
Wave of You,0.047938788,1.043571273,0.379276476,0.638508515,-0.1943605,-0.863816834,-0.741760752,0.741173224,-0.15430117,-0.988767815,1,other
pogo,-0.05562145,1.250912603,1.330424061,1.033890494,0.437452502,-0.899032536,-0.230942049,1.23121288,1.198652304,0.228131777,1,dance
Lovefool,-0.325194404,0.933802334,0.709327688,0.534987692,-0.009496695,-0.948479241,-0.741743783,-0.283455148,-0.741506783,0.160249621,1,edm
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",-0.148828859,1.635103891,1.096387746,0.991541066,0.034964219,-0.603317121,-0.741760752,-0.869275282,1.619218486,-0.846125733,1,dance
I'm Not Here To Make Friends,0.299761754,1.061866097,1.096387746,0.831433685,0.130906194,-0.58643288,-0.741724621,1.795500969,1.797760733,-0.13162574,1,electro
Lottery (feat. LU KALA),-0.384723167,1.635103891,1.033377969,1.009156497,0.65507698,-0.963192651,-0.740851246,-0.714096058,2.178650861,-0.165477264,1,pop
Alone (with Nicki Minaj),-0.411052583,0.958195432,-0.049790101,0.565513063,-0.430705363,-0.834872422,-0.741760752,-0.313154521,-0.864502553,0.658995405,1,hip hop
Be Like That - feat. Swae Lee & Khalid,-0.31051192,1.238716054,0.289262509,0.351714812,0.360230913,-0.888178382,-0.741696464,-0.305729678,-0.249523701,-1.132627836,1,other
Summer of Love (Shawn Mendes & Tainy),-0.427172959,1.5375315,0.835347242,0.82395316,1.399212293,-0.929665373,-0.741444294,-0.476501073,0.432904444,0.193420532,1,dance
Take You Dancing,-0.328086166,1.616809068,0.544302082,0.854478531,-0.379224304,-0.921223253,-0.741760752,-0.59084366,1.460514266,-0.200725834,1,dance
Only Wanna Be With You - Pokémon 25 Version,0.487582512,-0.328540468,0.538301151,0.816472634,-0.638969649,-0.998311871,-0.738745676,1.001042738,-0.547094113,-0.736224701,1,other
Run,-0.668323565,0.964293706,0.571306272,0.380912993,-0.4470857,-0.214979586,-0.741760752,-0.142383126,1.143105827,-0.05679417,1,other
Dancing Feet (feat. DNCE),0.069682923,1.378976366,0.802342121,0.784740727,1.422612774,-0.29457672,-0.741760752,1.669278633,0.547965003,-0.452767444,1,edm
I'm So Happy (with BENEE),-0.598745528,1.964410709,-0.286826881,0.508202583,1.422612774,0.547223278,-0.741760752,0.221434195,1.174846671,0.512627864,1,electro
Shivers,-0.047744992,1.610710793,0.988370986,1.038354678,0.664437173,-0.323521133,-0.741760752,-0.926446575,1.734279045,0.803536039,1,pop
Dancing In The Moonlight (feat. NEIMY),-0.748222477,0.824033395,0.256257387,0.659381595,0.168346964,-0.350053511,-0.741760752,0.147185762,-0.76134481,0.04493951,1,other
Some Say,-0.56302188,1.555826324,-0.562869713,0.604966803,-0.390924544,0.689533307,-0.7417539,-0.261180618,0.385293178,-0.486941364,1,r&b
Bam Bam (feat. Ed Sheeran),-0.076231247,1.415566012,0.502295564,0.597606931,-0.400284737,-0.562312537,-0.741760752,1.23121288,2.265938182,-0.845122725,1,dance
Acapulco,-1.137044678,1.525334952,0.787339793,0.881866907,-0.114798862,-0.878289041,-0.741760752,-0.090409223,0.484483315,0.124427903,1,dance
Catching Feelings (feat. SIX60),0.128013443,-0.779812774,-0.025786376,0.657933751,1.024804588,0.457978006,-0.741760752,-0.075559536,-0.178106803,2.040746546,1,pop
Cover Me In Sunshine,-1.115028941,-0.291950822,0.19324761,0.537038803,1.820420961,-0.856821935,-0.741760752,-0.658409733,-0.281264545,1.47275738,1,dance
Whistle (feat. Calum Scott),-0.461474692,1.08016092,1.051380763,0.816834595,-0.500906808,-0.562312537,-0.741742488,-0.759387602,0.944725552,0.19524744,1,dance
Fly Away,-0.5222017,1.720479733,-0.049790101,0.617997396,0.264288939,-0.477891333,-0.741760752,0.36993106,0.468612893,0.229242251,1,other
Head Shoulders Knees & Toes (feat. Norma Jean Martine),-0.86084144,1.671693537,0.895356553,0.720311683,3.17764889,-0.941725545,-0.741754398,-0.342853894,0.853470626,0.228310886,1,dance
Queen of Kings,-1.004327169,0.238599052,1.135393799,0.854237223,0.692517751,-0.833425201,-0.741760752,1.194088664,-0.848632131,0.264490821,1,pop
Common (with Big Sean),-0.823104741,1.59241597,0.100233178,0.659502248,-0.390924544,-0.533368124,-0.741760752,0.837696186,1.214522726,-0.879153357,1,pop
people pleaser,-1.025496147,1.02527645,0.685323964,0.950398175,-0.11713891,-0.620201362,-0.741760752,-0.666577061,1.254198781,-0.878723497,1,pop
Green Green Grass,-0.690642857,0.982588529,0.625314652,0.83457068,0.053684605,-0.833666405,-0.741760752,-0.290879991,1.646991725,-0.201191517,1,folk
Shower,-0.074697495,1.067964371,-0.001782652,0.456321518,-0.199040596,-0.924841304,-0.741671297,0.874820403,-1.047012406,0.050097837,1,other
Don't Call Me Up,-0.517025285,0.915507511,1.054381228,1.022790359,2.101226739,-0.287340617,-0.741753252,-0.652469859,-0.598672985,-0.701907495,1,edm
Say My Name,-0.819701728,1.250912603,0.775337931,0.784016805,0.786119677,-0.831736777,-0.741760752,-0.387402954,1.873145238,-0.01968287,1,dance
Lil Bit,-0.237722589,1.116750566,0.478291839,0.51073631,-0.433045411,-0.939795917,-0.741760752,1.602455044,0.099625582,0.050097837,1,hip hop
UP,-0.988909762,1.757069379,0.547302547,0.643937929,-0.280942281,-0.97718245,-0.741760752,-0.439376857,1.845371999,-0.736475453,1,other
Best Day Of My Life,-0.265234272,0.909409236,1.117391005,1.078411687,-0.528987385,-0.858751562,-0.741107901,-0.826953676,0.607479085,-0.665440986,1,other
Made You Look,-1.223573874,1.915624514,-0.013784514,0.937246928,0.217487975,-0.169150933,-0.741755968,-0.668804514,1.980270586,0.945425865,1,hip hop
Somebody To You,-0.411308208,0.012962899,0.865351898,0.648884728,-0.500906808,-0.859716376,-0.741760752,1.23121288,2.027881852,1.911860003,1,dance
What Would You Do?,-0.585165429,0.994785078,1.096387746,1.007105385,-0.229461222,-0.641909671,-0.727009305,-0.342853894,1.194684698,0.195319083,1,edm
Baby Girl,-1.593943116,1.257010878,1.132393333,0.918183653,0.079425134,-0.779154428,-0.457695717,0.466454023,-0.539158902,0.085238943,1,electro
B.O.T.A. (Baddest Of Them All) - Edit,0.252183478,1.293600524,1.129392868,0.451374719,-0.215420933,-0.605729156,0.715941403,-0.454226543,1.242295964,0.659568553,1,other
Afraid To Feel,-0.532298903,0.330073168,1.147395661,0.892967042,1.329010848,-0.961263023,-0.732740442,0.785722283,1.170879065,0.332480443,1,dance
Danielle (Smile on My Face),-0.153557929,0.939900609,1.204404507,0.665655584,0.690177702,-0.997467659,-0.673236292,-0.565599192,-0.15430117,0.409532959,1,other
Heaven Takes You Home (feat. Connie Constance),0.051597427,0.860623041,0.625314652,0.651418454,-0.451765796,-0.971393568,-0.726859797,-0.555946896,-1.372752817,0.230997515,1,edm
Relax My Eyes,-0.29862534,1.360681543,0.259257853,0.189435666,-0.580468445,-0.576784743,-0.45271212,-0.179507342,2.075493118,0.479528596,1,other
Beat Goes On (Rhythm to the Brain),-1.240253431,1.811953849,0.754334672,0.828296691,-0.40964493,-0.98772304,-0.6941674,-0.942038746,0.194848114,0.6601417,1,dance
More Than A Woman - SG's Paradise Edit,2.350069131,0.945998883,0.697325826,0.853875262,-0.59918883,-0.989990353,-0.168647085,-0.91011192,0.500353737,-0.472182816,1,other
Words (feat. Zara Larsson),-1.089035034,1.311895347,0.169243886,0.754215356,-0.234141318,-0.942207952,-0.741132819,1.045591798,0.234524169,0.194781758,1,edm
Cold Heart - PNAU Remix,-0.129513165,1.659496989,0.805342586,0.605449417,-0.596848782,-0.919293625,-0.741656346,-0.534414851,2.210391705,-0.091577059,1,rock
Young Right Now,-0.394644628,0.092240466,0.535300685,0.620289815,0.945242951,-0.97018755,-0.741760752,-0.201781872,-0.015434977,0.159425722,1,other
Summer In New York,-0.835454643,1.110652292,0.72132955,0.616066938,0.189407398,-0.043725145,-0.741714903,0.310532314,2.309581842,-0.054215006,1,other
21 Reasons (feat. Ella Henderson),-0.888113474,0.592298967,0.766336534,0.824194467,1.235408922,-0.961504227,-0.741746001,-0.861107955,1.563672009,0.192417524,1,dance
Billie (Loving Arms),0.102626646,0.756952376,0.736331878,0.788119029,0.285349372,-0.865987665,-0.741760752,2.055370483,-0.055111032,0.33971643,1,other
Make Me Feel Good,-0.213597943,1.519236677,0.631315583,0.381395608,-0.435385459,-0.850068238,-0.737200761,-0.625740423,0.472580498,0.194351897,1,dance
Happy Music,0.348027024,1.543629775,0.622314187,0.659984863,-0.517287145,-0.899756147,0.2026309,-1.044501584,2.008043824,0.193599641,1,jazz
Serotonin Moonbeams,1.256232095,1.787560751,1.039378901,0.463922698,-0.262221896,-0.921223253,-0.24589284,1.817775499,1.135170616,0.445390499,1,dance
I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),-0.856927176,0.988686804,1.08738635,0.982612697,-0.173300066,-0.86212841,-0.741743036,-0.619058064,1.456546661,0.266568481,1,other
Let You Go,0.375970075,0.366662814,1.27641568,0.860631866,-0.152239633,-0.757687322,-0.735705682,-0.558174349,0.4011636,0.338570135,1,deep-house
Beg for You (feat. Rina Sawayama),-0.683613159,1.610710793,1.246411025,0.752767512,0.063044797,-0.463419127,-0.741753352,-0.387402954,0.32181149,0.338426848,1,pop
These Nights,-1.252954817,0.726461004,0.553303479,0.702937559,-0.201380644,-0.990593361,-0.741753651,-0.157232812,-0.713733544,0.051530706,1,edm
Dopamine (feat. Eyelar),0.083870133,1.006981627,0.802342121,0.690872195,1.65661759,-0.871776548,-0.741760752,0.332806844,1.865210027,-0.021724708,1,pop
Weekends,-1.33945206,0.287385247,1.2224073,0.961015695,-0.566428156,-0.920017235,-0.741668307,0.332806844,0.881243864,1.088641095,1,dance
Better Than This,-0.362371922,0.909409236,0.928361675,0.548138938,-0.465806085,-0.958609785,0.294827447,-0.305729678,-0.574867352,0.230746763,1,other
The Hard Way,-0.430032768,1.019178176,1.129392868,0.829141266,2.662838296,-0.827636319,-0.741760752,0.978768209,1.079624139,0.049775442,1,other
Good Feeling,-0.661453633,1.031374725,0.946364468,0.972477791,-0.524307289,-0.970669957,-0.741756168,0.013538583,0.448774865,0.229994507,1,accoustic
Stay the Night,-0.621288493,0.683773083,1.219406835,1.047283048,0.367251057,-0.574372709,-0.741760752,-0.588616207,0.11946361,0.195068331,1,edm
Stop This Flame - Celeste x MK,-0.110165518,1.02527645,0.949364934,0.676876372,-0.030557129,-0.954509327,-0.741688241,1.16438929,1.754117073,0.194101145,1,british
Woke Up in Love,0.096363824,0.726461004,0.16624342,0.643817275,-0.475166278,-0.458595058,-0.741760752,-0.552976959,-0.781182838,-0.450403211,1,edm
Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,0.299474176,1.574121147,0.595309996,0.574562086,2.077826257,-0.99539331,-0.7415639,0.548127299,0.861405837,0.123460716,1,other
Ask Me,-0.272343854,1.702184909,1.216406369,0.774002553,-0.589828637,-0.966328295,-0.265827228,0.956493679,1.401000184,0.194136967,1,other
Can't Get You out of My Head - Peggy Gou’s Midnight Remix,0.964962935,0.994785078,1.183401248,0.483347934,-0.493886663,-0.830771963,-0.173630682,-0.89971714,2.166748044,0.26613862,1,other
What A Life (feat. Stevie Appleton),-0.627790964,0.933802334,0.607311859,0.760368691,-0.613229119,-0.974046805,-0.17612248,-0.515110258,-0.566932141,0.26613862,1,other
Tell Me Something Good,0.620475764,1.757069379,0.799341655,0.094360598,-0.505586904,-0.98137939,1.553185717,1.468807865,2.285776209,0.264634108,1,electro
Suenos Bravos,-0.006413561,1.464352208,0.373275544,0.356902919,-0.437725507,-0.506835746,0.22007349,-0.142383126,0.77015091,0.051853101,1,other
Just Can't Get Enough,1.474360439,1.427762561,1.030377504,0.679289445,0.053684605,-0.930388983,-0.74162794,4.305097995,0.77015091,0.086492703,1,dance
You Know What I Need,-0.652506744,1.488745305,1.099388212,0.9446068,0.928862614,-0.964639871,-0.741760752,-0.935356387,1.762052284,-0.309122354,1,pop
Don’t Wake Me Up,-0.350645107,0.592298967,0.652318842,0.753612088,-0.550047819,-0.465831161,-0.741277344,-0.149807969,0.16310727,0.194387719,1,dance
Sun Will Shine,-0.146048933,0.061749094,0.553303479,0.60122654,0.133246242,-0.986034616,-0.741760752,-0.588616207,0.11946361,0.265135612,1,dance
Free Yourself,0.377871289,1.000883353,1.14139473,0.824556428,-0.271582089,-0.994404376,-0.74173409,-0.283455148,1.52796356,0.015601523,1,dance
You've Got To Let Go If You Want To Be Free,0.686107584,0.81793512,1.135393799,0.393219664,3.013845519,-0.920499642,-0.692423141,0.399630433,0.258329802,0.190984655,1,pop
By Your Side (feat. Tom Grennan),-0.338231299,1.275305701,1.291418008,0.93302405,-0.648329841,-0.877324227,-0.736802073,0.889670089,1.690635385,0.19420861,1,other
Wake Up! (feat. Kaleta),0.349944214,1.378976366,0.961366796,0.652142376,-0.166279922,-0.892520043,-0.73301454,2.90922746,1.952497348,0.123639825,1,deep-house
I Got A Feeling,-1.065725193,0.464235205,0.946364468,0.921199994,-0.355823822,-0.943896376,-0.741760752,1.981122051,-0.027337794,0.230639298,1,edm
Antibodies - LP Giobbi Remix,1.619779334,0.525217949,0.706327223,0.774123206,2.686238777,-0.579196777,-0.741758136,-0.562629255,-0.562964535,0.230675119,1,deep-house
Let You Do This (with Buy Now),-0.136766535,1.360681543,0.547302547,0.675669836,0.184727301,-0.862369614,-0.313171401,-0.622770486,-0.229685674,0.194136967,1,dance
Loved By U,-0.048384056,0.342269717,1.096387746,0.736720578,-0.411984978,-0.76251139,-0.712606709,-0.564856708,-0.114625115,-0.058585256,1,pop
Starlight (Keep Me Afloat),-0.130551643,0.20810768,0.556303944,0.735876002,-0.461125989,-0.840420101,-0.741760752,-0.521050133,-0.348713839,0.30135137,1,other
Straight Up Relaxin' (feat. Cosmo's Midnight),0.511339697,0.915507511,0.412281597,0.496861141,5.681500414,-0.838008066,-0.741751608,-0.313154521,1.309745258,-0.307510377,1,pop
Those Eyes,-0.767761843,1.238716054,0.87735376,0.826366233,-0.236481366,-0.832942794,-0.741324688,1.788076125,1.865210027,-0.017784319,1,other
About Damn Time - Purple Disco Machine Remix,0.121974293,1.683890086,0.724330016,0.566116331,1.539615182,-0.873223768,-0.741760752,0.459029179,1.988205797,0.014419406,1,hip hop
Chasing Stars (feat. James Bay),-0.645205444,0.427645558,0.331269026,0.538727954,-0.566428156,-0.960539413,-0.741760752,-0.238906088,0.424969233,-0.921243876,1,edm
Something About Your Love,1.793652532,0.384957637,0.889355622,0.675911143,2.12462722,-0.968981533,-0.741434327,0.511003082,-0.439968765,0.122923391,1,dance
Shackles (Praise You),-1.131516779,0.811836846,0.859350966,0.785585302,2.592636851,-0.757687322,-0.741760752,-0.224056402,0.789988938,0.053859118,1,r&b
Deja Vu,-0.193930764,2.110769295,0.007218745,0.510253695,0.886741747,-0.694974428,-0.741545212,-0.409677484,-0.106689904,0.121705452,1,other
CLASH - Edit,-0.001093358,0.055650819,0.55930441,0.194503119,0.002203545,-0.99544155,-0.17612248,1.66185379,-0.019402583,0.052641179,1,other
Like You Do,-0.936506556,1.013079901,0.952365399,0.816231327,-0.463466037,-0.966328295,-0.639597012,-0.664349608,0.417034022,0.194387719,1,deep-house
